ORDEN,REGION,nombre_region,id_region,PROVINCIA,nombre_provincia,id_provincia,COMUNA,id_comuna,edad_rango,hombres,mujeres,total_poblacion,nombre_comuna
1576,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,EL TABO,5605,65 a 69,441,447,888,El Tabo
1577,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,EL TABO,5605,70 a 74,405,403,808,El Tabo
1578,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,EL TABO,5605,75 a 79,239,268,507,El Tabo
1579,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,EL TABO,5605,80 a 84,148,170,318,El Tabo
1580,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,EL TABO,5605,85 a 89,72,98,170,El Tabo
1581,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,EL TABO,5605,90 a 94,12,33,45,El Tabo
1582,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,EL TABO,5605,95 a 99,5,11,16,El Tabo
1583,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,EL TABO,5605,100 o más,2,3,5,El Tabo
1584,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,Total Comunal,5428,5472,"10,900",Santo Domingo
1585,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,0 a 4,357,340,697,Santo Domingo
1586,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,5 a 9,401,381,782,Santo Domingo
1587,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,10 a 14,361,387,748,Santo Domingo
1588,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,15 a 19,344,306,650,Santo Domingo
1589,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,20 a 24,263,283,546,Santo Domingo
1590,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,25 a 29,367,354,721,Santo Domingo
1591,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,30 a 34,371,389,760,Santo Domingo
1592,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,35 a 39,357,395,752,Santo Domingo
1593,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,40 a 44,420,413,833,Santo Domingo
1594,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,45 a 49,408,399,807,Santo Domingo
1595,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,50 a 54,431,389,820,Santo Domingo
1596,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,55 a 59,353,357,710,Santo Domingo
1597,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,60 a 64,305,312,617,Santo Domingo
1598,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,65 a 69,237,227,464,Santo Domingo
1599,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,70 a 74,183,213,396,Santo Domingo
1600,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,75 a 79,130,125,255,Santo Domingo
1601,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,80 a 84,73,87,160,Santo Domingo
1602,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,85 a 89,51,73,124,Santo Domingo
1603,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,90 a 94,14,30,44,Santo Domingo
1604,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,95 a 99,2,9,11,Santo Domingo
1605,VALPARAÍSO,Valparaíso,5,SAN ANTONIO,San Antonio,56,SANTO DOMINGO,5606,100 o más,0,3,3,Santo Domingo
1606,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,Total Comunal,37219,39625,"76,844",San Felipe
1607,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,0 a 4,2794,2686,"5,480",San Felipe
1608,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,5 a 9,2892,2768,"5,660",San Felipe
1609,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,10 a 14,2597,2687,"5,284",San Felipe
1610,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,15 a 19,2701,2573,"5,274",San Felipe
1611,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,20 a 24,2757,2820,"5,577",San Felipe
1612,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,25 a 29,3180,3186,"6,366",San Felipe
1613,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,30 a 34,2872,2909,"5,781",San Felipe
1614,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,35 a 39,2604,2711,"5,315",San Felipe
1615,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,40 a 44,2446,2586,"5,032",San Felipe
1616,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,45 a 49,2234,2432,"4,666",San Felipe
1617,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,50 a 54,2407,2778,"5,185",San Felipe
1618,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,55 a 59,2118,2427,"4,545",San Felipe
1619,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,60 a 64,1759,1974,"3,733",San Felipe
1620,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,65 a 69,1369,1526,"2,895",San Felipe
1621,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,70 a 74,1041,1238,"2,279",San Felipe
1622,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,75 a 79,669,904,"1,573",San Felipe
1623,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,80 a 84,439,666,"1,105",San Felipe
1624,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,85 a 89,229,497,726,San Felipe
1625,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,90 a 94,93,182,275,San Felipe
1626,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,95 a 99,15,58,73,San Felipe
1627,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SAN FELIPE,5701,100 o más,3,17,20,San Felipe
1628,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,Total Comunal,6982,7016,"13,998",Catemu
1629,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,0 a 4,476,485,961,Catemu
1630,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,5 a 9,508,492,"1,000",Catemu
1631,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,10 a 14,492,476,968,Catemu
1632,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,15 a 19,494,447,941,Catemu
1633,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,20 a 24,494,439,933,Catemu
1634,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,25 a 29,546,507,"1,053",Catemu
1635,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,30 a 34,477,521,998,Catemu
1636,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,35 a 39,444,479,923,Catemu
1637,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,40 a 44,430,503,933,Catemu
1638,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,45 a 49,471,474,945,Catemu
1639,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,50 a 54,466,476,942,Catemu
1640,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,55 a 59,432,410,842,Catemu
1641,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,60 a 64,345,353,698,Catemu
1642,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,65 a 69,303,302,605,Catemu
1643,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,70 a 74,238,217,455,Catemu
1644,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,75 a 79,164,212,376,Catemu
1645,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,80 a 84,111,100,211,Catemu
1646,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,85 a 89,60,77,137,Catemu
1647,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,90 a 94,20,36,56,Catemu
1648,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,95 a 99,11,8,19,Catemu
1649,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,CATEMU,5702,100 o más,0,2,2,Catemu
1650,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,Total Comunal,12216,12392,"24,608",Llaillay
1651,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,0 a 4,969,872,"1,841",Llaillay
1652,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,5 a 9,912,863,"1,775",Llaillay
1653,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,10 a 14,893,782,"1,675",Llaillay
1654,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,15 a 19,794,839,"1,633",Llaillay
1655,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,20 a 24,842,837,"1,679",Llaillay
1656,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,25 a 29,941,977,"1,918",Llaillay
1657,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,30 a 34,863,873,"1,736",Llaillay
1658,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,35 a 39,765,791,"1,556",Llaillay
1659,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,40 a 44,756,840,"1,596",Llaillay
1660,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,45 a 49,814,860,"1,674",Llaillay
1661,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,50 a 54,859,824,"1,683",Llaillay
1662,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,55 a 59,759,762,"1,521",Llaillay
1663,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,60 a 64,617,668,"1,285",Llaillay
1664,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,65 a 69,491,490,981,Llaillay
1665,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,70 a 74,376,417,793,Llaillay
1666,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,75 a 79,239,278,517,Llaillay
1667,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,80 a 84,181,205,386,Llaillay
1668,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,85 a 89,100,142,242,Llaillay
1669,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,90 a 94,35,57,92,Llaillay
1670,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,95 a 99,6,7,13,Llaillay
1671,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,LLAILLAY,5703,100 o más,4,8,12,Llaillay
1672,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,Total Comunal,3677,3596,"7,273",Panquehue
1673,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,0 a 4,277,224,501,Panquehue
1674,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,5 a 9,276,262,538,Panquehue
1675,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,10 a 14,260,269,529,Panquehue
1676,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,15 a 19,244,235,479,Panquehue
1677,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,20 a 24,245,248,493,Panquehue
1678,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,25 a 29,269,277,546,Panquehue
1679,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,30 a 34,263,240,503,Panquehue
1680,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,35 a 39,238,232,470,Panquehue
1681,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,40 a 44,261,244,505,Panquehue
1682,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,45 a 49,247,227,474,Panquehue
1683,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,50 a 54,241,261,502,Panquehue
1684,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,55 a 59,231,244,475,Panquehue
1685,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,60 a 64,213,197,410,Panquehue
1686,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,65 a 69,157,154,311,Panquehue
1687,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,70 a 74,117,111,228,Panquehue
1688,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,75 a 79,64,71,135,Panquehue
1689,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,80 a 84,43,42,85,Panquehue
1690,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,85 a 89,19,35,54,Panquehue
1691,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,90 a 94,9,15,24,Panquehue
1692,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,95 a 99,2,6,8,Panquehue
1693,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PANQUEHUE,5704,100 o más,1,2,3,Panquehue
1694,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,Total Comunal,8358,8396,"16,754",Putaendo
1695,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,0 a 4,563,526,"1,089",Putaendo
1696,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,5 a 9,587,580,"1,167",Putaendo
1697,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,10 a 14,562,508,"1,070",Putaendo
1698,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,15 a 19,588,544,"1,132",Putaendo
1699,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,20 a 24,611,541,"1,152",Putaendo
1700,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,25 a 29,559,591,"1,150",Putaendo
1701,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,30 a 34,526,546,"1,072",Putaendo
1702,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,35 a 39,544,505,"1,049",Putaendo
1703,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,40 a 44,533,561,"1,094",Putaendo
1704,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,45 a 49,527,542,"1,069",Putaendo
1705,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,50 a 54,602,657,"1,259",Putaendo
1706,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,55 a 59,565,520,"1,085",Putaendo
1707,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,60 a 64,440,432,872,Putaendo
1708,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,65 a 69,365,363,728,Putaendo
1709,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,70 a 74,313,338,651,Putaendo
1710,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,75 a 79,204,266,470,Putaendo
1711,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,80 a 84,151,204,355,Putaendo
1712,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,85 a 89,83,102,185,Putaendo
1713,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,90 a 94,26,51,77,Putaendo
1714,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,95 a 99,6,17,23,Putaendo
1715,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,PUTAENDO,5705,100 o más,3,2,5,Putaendo
1716,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,Total Comunal,7586,7655,"15,241",Santa María
1717,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,0 a 4,561,506,"1,067",Santa María
1718,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,5 a 9,578,536,"1,114",Santa María
1719,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,10 a 14,519,461,980,Santa María
1720,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,15 a 19,546,522,"1,068",Santa María
1721,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,20 a 24,546,548,"1,094",Santa María
1722,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,25 a 29,563,591,"1,154",Santa María
1723,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,30 a 34,497,532,"1,029",Santa María
1724,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,35 a 39,524,520,"1,044",Santa María
1725,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,40 a 44,448,471,919,Santa María
1726,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,45 a 49,459,476,935,Santa María
1727,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,50 a 54,550,610,"1,160",Santa María
1728,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,55 a 59,507,497,"1,004",Santa María
1729,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,60 a 64,377,399,776,Santa María
1730,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,65 a 69,319,289,608,Santa María
1731,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,70 a 74,235,267,502,Santa María
1732,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,75 a 79,175,180,355,Santa María
1733,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,80 a 84,108,122,230,Santa María
1734,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,85 a 89,56,80,136,Santa María
1735,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,90 a 94,13,36,49,Santa María
1736,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,95 a 99,3,7,10,Santa María
1737,VALPARAÍSO,Valparaíso,5,SAN FELIPE DE ACONCAGUA,San Felipe De Aconcagua,57,SANTA MARÍA,5706,100 o más,2,5,7,Santa María
1738,VALPARAÍSO,Valparaíso,5,MARGA MARGA,Marga Marga,58,QUILPUÉ,5801,Total Comunal,71746,79962,"151,708",Quilpué
1739,VALPARAÍSO,Valparaíso,5,MARGA MARGA,Marga Marga,58,QUILPUÉ,5801,0 a 4,4625,4367,"8,992",Quilpué
1740,VALPARAÍSO,Valparaíso,5,MARGA MARGA,Marga Marga,58,QUILPUÉ,5801,5 a 9,4872,4523,"9,395",Quilpué
1741,VALPARAÍSO,Valparaíso,5,MARGA MARGA,Marga Marga,58,QUILPUÉ,5801,10 a 14,4839,4682,"9,521",Quilpué
